city,city_key,pretty_city,cluster,UMAP1,UMAP2,x_plot,y_plot,image_path
AUGSBURG,AUGSBURG,Augsburg,1,1.0680801,12.139926,1.1982068438939373,12.076548994111588,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Augsburg.jpg
AVILA,AVILA,Ávila,2,2.613941,11.060328,2.6832525700676717,11.145973450552976,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Avila.jpg
BAMBERG,BAMBERG,Bamberg,1,2.443084,13.236767,2.492444775044611,13.211619021387262,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Bamberg.jpg
BANSKA_BYSTRICA,BANSKA_BYSTRICA,Banská Bystrica,1,0.8260525,12.963538,0.974363343471727,13.01197429038655,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Banska_Bystrica.jpg
BARLETTA,BARLETTA,Barletta,2,4.974484,11.660747,4.91848438223646,11.66601086164243,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Barletta.jpg
BASEL,BASEL,Basel,4,3.7701945,14.421904,3.7502907476476994,14.410870967830675,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Basel.jpg
BEAUVAIS,BEAUVAIS,Beauvais,5,5.855354,13.896885,5.962345793806218,13.988053910308224,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Beauvais.jpg
BERN,BERN,Bern,4,3.880999,14.646898,4.05061559306528,14.63398948497197,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Bern.jpg
BIELSKO_BIALA,BIELSKO_BIALA,Bielsko Biala,5,5.7531466,13.848609,5.761705246705892,13.808142000212664,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Bielsko_Biala.jpg
BURNLEY,BURNLEY,Burnley,1,2.7927055,14.185595,2.7601471098286523,14.105673062030748,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Burnley.jpg
CALAIS,CALAIS,Calais,6,4.030059,12.375939,3.9524307966406598,12.371207342246436,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Calais.jpg
CAMBRIDGE,CAMBRIDGE,Cambridge,4,3.5259085,15.137345,3.5986228355407057,15.062449556350707,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Cambridge.jpg
CELLE,CELLE,Celle,6,4.6273084,13.248732,4.721225191909023,13.220614893296984,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Celle.jpg
CESKE_BUDEJOVICE,CESKE_BUDEJOVICE,České Budějovice,1,1.395754,11.886046,1.489833894883028,11.889185230938631,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Ceske_Budejovice.jpg
CHALONS_EN_CHAMPAGNE,CHALONS_EN_CHAMPAGNE,Châlons-en-Champagne,1,2.0237205,12.614761,2.1540662237349273,12.593867091694351,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Chalons_en_Champagne.jpg
CHELTENHAM,CHELTENHAM,Cheltenham,4,3.311897,14.898458,3.276361118668741,14.842285462730263,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Cheltenham.jpg
COSENZA,COSENZA,Cosenza,7,6.2814484,13.856056,6.253972328877572,13.771832641443575,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Cosenza.jpg
DROBETA_TURNU_SEVERIN,DROBETA_TURNU_SEVERIN,Drobeta-Turnu Severin,3,3.1845767,11.569524,3.184573458370076,11.569523196517073,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\DROBETA_TURNU_SEVERIN.jpg
DUNDEE_CITY,DUNDEE_CITY,Dundee City,4,3.358015,15.032704,3.421129381332047,14.968907969327276,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Dundee_City.jpg
ELBLAG,ELBLAG,Elblag,1,1.5898219,12.472114,1.7345215027903405,12.503079326608997,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Elblag.jpg
ENSCHEDE,ENSCHEDE,Enschede,6,5.007245,12.934977,5.027042058733469,13.00020275162912,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Enschede.jpg
FARO,FARO,Faro,6,5.1440263,12.173343,5.225275647813945,12.240614456781824,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Faro.jpg
FOGGIA,FOGGIA,Foggia,2,5.0200157,11.538616,5.158937992289396,11.46591401032365,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Foggia.jpg
