city,city_key,pretty_city,cluster,UMAP1,UMAP2,x_plot,y_plot,image_path
CALAIS,CALAIS,Calais,6,4.030059,12.375939,4.030058820274004,12.375939267084028,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Calais.jpg
CAMBRIDGE,CAMBRIDGE,Cambridge,4,3.5259085,15.137345,3.5835703182797487,15.062449556350707,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Cambridge.jpg
CELLE,CELLE,Celle,6,4.6273084,13.248732,4.65351884361494,13.213432085154924,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Celle.jpg
CESKE_BUDEJOVICE,CESKE_BUDEJOVICE,České Budějovice,1,1.395754,11.886046,1.4703188059950083,11.897588424983182,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Ceske_Budejovice.jpg
CHALONS_EN_CHAMPAGNE,CHALONS_EN_CHAMPAGNE,Châlons-en-Champagne,1,2.0237205,12.614761,2.130926698339932,12.60498107763313,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Chalons_en_Champagne.jpg
CHELTENHAM,CHELTENHAM,Cheltenham,4,3.311897,14.898458,3.2771766616175357,14.84602907152586,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Cheltenham.jpg
COSENZA,COSENZA,Cosenza,7,6.2814484,13.856056,6.281448252021387,13.85605609133905,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Cosenza.jpg
DROBETA_TURNU_SEVERIN,DROBETA_TURNU_SEVERIN,Drobeta-Turnu Severin,3,3.1845767,11.569524,3.18457688476759,11.569523980650033,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\DROBETA_TURNU_SEVERIN.jpg
DUNDEE_CITY,DUNDEE_CITY,Dundee City,4,3.358015,15.032704,3.415610984157831,14.970392410066996,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Dundee_City.jpg
ELBLAG,ELBLAG,Elblag,1,1.5898219,12.472114,1.6970222199762326,12.483452252382461,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Elblag.jpg
ENSCHEDE,ENSCHEDE,Enschede,6,5.007245,12.934977,4.963322445234734,12.993383286087608,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Enschede.jpg
FARO,FARO,Faro,6,5.1440263,12.173343,5.206329878436622,12.186735659618972,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Faro.jpg
FOGGIA,FOGGIA,Foggia,2,5.0200157,11.538616,5.13946946638091,11.49823549755297,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Foggia.jpg
FULDA,FULDA,Fulda,6,4.435063,12.361821,4.435063076221347,12.361821208153756,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Fulda.jpg
GALWAY,GALWAY,Galway,1,2.1408615,12.169056,2.203388938532229,12.200629848789577,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Galway.jpg
GERA,GERA,Gera,5,5.440876,13.773251,5.349050631340318,13.821615429058957,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Gera.jpg
GLOGOW,GLOGOW,Glogow,1,2.827814,13.313617,2.8278137828985086,13.313616704684064,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Glogow.jpg
GNIEZNO,GNIEZNO,Gniezno,3,3.4946249,11.803731,3.4946247500717935,11.80373086884942,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Gniezno.jpg
GOUDA,GOUDA,Gouda,1,2.483383,13.950852,2.483382880006518,13.95085261829734,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Gouda.jpg
GUIMARAES,GUIMARAES,Guimaraes,5,5.790673,13.41167,5.823286196692775,13.396530896801481,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Guimaraes.jpg
HASTINGS,HASTINGS,Hastings,4,3.705578,14.816236,3.780825856233035,14.84496435028798,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Hastings.jpg
