repeat,k,ari
361,10,0.6849084417988863
362,2,0.6691414645181857
362,3,0.6511878602149579
362,4,0.4510758603759098
362,5,0.6131733639057698
362,6,0.6729431435390791
362,7,0.6863556373679349
362,8,0.6358190525455122
362,9,0.564212423355245
362,10,0.6396895787139689
363,2,0.7720997823854144
363,3,0.7909321900554138
363,4,0.7964167186256241
363,5,0.7244504694129298
363,6,0.7684244244206015
363,7,0.6110834664641333
363,8,0.5985995881102877
363,9,0.6420601052520469
363,10,0.7379573920611496
364,2,0.8080650161849864
364,3,0.7975173618091895
364,4,0.8299477118134283
364,5,0.7712473787157539
364,6,0.8380043371466178
364,7,0.6393928712132209
364,8,0.8026976084225048
364,9,0.8354494322722681
364,10,0.8181709788959103
365,2,0.06284858553158974
365,3,0.42765259119200544
365,4,0.6136083132151746
365,5,0.7312189483596256
365,6,0.7961505458743756
365,7,0.8122073294560621
365,8,0.6332664726414376
365,9,0.6048619324094773
365,10,0.6824362768367859
366,2,0.5139162456110302
366,3,0.5231291555418698
366,4,0.8107219719135369
366,5,0.7486268087206547
366,6,0.6713864527051071
366,7,0.7351188244281213
366,8,0.5185981473238656
366,9,0.5182986749671012
366,10,0.5726861390815062
367,2,0.07344715387708843
367,3,0.47706879629282
367,4,0.6106957915781294
367,5,0.6960028185124533
367,6,0.749900421843926
367,7,0.6472881497063123
367,8,0.6032213500112448
367,9,0.6298256080633411
367,10,0.6251131476681583
368,2,0.3543852647240511
368,3,0.8436152283344743
368,4,0.8449402860882321
368,5,0.7436557143237137
368,6,0.8076643825670503
368,7,0.8006230207858633
368,8,0.7042605303415254
368,9,0.6495017353865642
368,10,0.6551316411792527
369,2,0.6363636363636364
369,3,0.6938585116741431
369,4,0.5762551489339104
369,5,0.7059501883939431
369,6,0.7687488394381736
369,7,0.8045400086576795
369,8,0.5813742439446451
369,9,0.6056980153551514
369,10,0.6148006372763919
370,2,0.3538998750383622
370,3,0.7063690588699236
370,4,0.7233969788482737
370,5,0.660449646395108
370,6,0.7115003488321839
370,7,0.7207505363800315
370,8,0.5872334528751748
370,9,0.5402948709180285
370,10,0.6141310044258709
371,2,0.3301457535887802
371,3,0.7500224885071892
371,4,0.7457580816885044
371,5,0.6536751464572883
371,6,0.6810440111094401
371,7,0.6923770539658651
371,8,0.5706651537861419
371,9,0.521423576433962
371,10,0.5930358277134323
372,2,0.06284858553158974
372,3,0.29391578071549246
372,4,0.6352679570005658
372,5,0.7443145002499258
372,6,0.8240543159649213
372,7,0.8409046800230917
372,8,0.6534084327440056
372,9,0.6965470098102611
372,10,0.7879920109293929
373,2,0.3538998750383622
373,3,0.8341749339290753
373,4,0.8616775848278324
373,5,0.8813068125105408
373,6,0.8471837924366338
373,7,0.8987795631117902
373,8,0.694990139645584
373,9,0.9010019799604008
373,10,0.8848300611592089
374,2,0.06284858553158974
374,3,0.4571433111861875
374,4,0.6062780648900027
374,5,0.7301778584664921
374,6,0.8110736188336528
374,7,0.762121342143654
374,8,0.6551995019088075
374,9,0.6175582651448194
374,10,0.7030391267297561
375,2,0.3301457535887802
375,3,0.7500224885071892
375,4,0.7589767467338611
375,5,0.6952363539092328
375,6,0.7477053735583644
375,7,0.7541423166840526
375,8,0.5492964447368291
375,9,0.5781971835177016
375,10,0.733221279756088
376,2,0.8824200963560147
376,3,0.8530765787902795
376,4,0.8835389097878159
376,5,0.9019897785988756
376,6,0.861834837195473
376,7,0.9177023934776181
376,8,0.7168115932793138
376,9,0.7095413284548571
376,10,0.9147452812504506
377,2,0.9208006335949313
377,3,0.7044833738898715
377,4,0.6524352530277464
377,5,0.7145927779270924
377,6,0.7616817573080796
377,7,0.7599546066217281
377,8,0.4998970230749396
377,9,0.4943327987718884
377,10,0.6428108796952733
378,2,0.06284858553158974
378,3,0.49934318708561604
378,4,0.6912499391162328
378,5,0.8643151932690538
378,6,0.9249508659261525
378,7,0.8498855994703894
378,8,0.6749090948259225
378,9,0.6157190323882868
378,10,0.701848590043949
379,2,0.6045048763898703
379,3,0.4152535630284351
379,4,0.5806031138240512
379,5,0.6765822479589435
379,6,0.7267107158011358
379,7,0.7398725353263037
379,8,0.4736705545499223
379,9,0.4898181728641731
379,10,0.5651437284689671
380,2,0.06284858553158974
380,3,0.4606857307463448
380,4,0.5169492299124465
380,5,0.6373439333427893
380,6,0.6983445197678377
380,7,0.7071511171024975
380,8,0.5203171281105337
380,9,0.5018671815304392
380,10,0.5733700148932649
381,2,0.5138096559663675
381,3,0.5643909847873373
381,4,0.6672695285357356
381,5,0.9213581895313265
381,6,0.9192266939549294
381,7,0.920335500387375
381,8,0.6793403312760763
381,9,0.6767953505489301
381,10,0.7759441033002613
382,2,0.8080650161849864
382,3,0.8164175907671767
382,4,0.8403228703818885
382,5,0.7733864972942103
382,6,0.8554522604321977
382,7,0.8693972422024688
382,8,0.6342729277857251
382,9,0.6651129548279527
382,10,0.7517421161005
383,2,0.8448387581811067
383,3,0.8217963119584561
383,4,0.8203285163581365
383,5,0.8345330277730104
383,6,0.7851317109510441
383,7,0.7991465209742845
383,8,0.5449189350366616
383,9,0.6131652429400072
383,10,0.6936048339690222
384,2,0.4851933910944513
384,3,0.5412589446102518
384,4,0.635523718987891
384,5,0.7505359393328385
384,6,0.8165695186617113
384,7,0.8332585465171924
384,8,0.5872238679352756
384,9,0.6301853220139633
384,10,0.7674601923380104
385,2,0.9208031161549398
385,3,0.8822358190986842
385,4,0.8762559082732321
385,5,0.8762371389284923
385,6,0.8778038256749786
385,7,0.8733655666956776
385,8,0.6748451067156038
385,9,0.6690756234373644
385,10,0.6741023430281088
386,2,0.07344715387708843
386,3,0.5151080382431881
386,4,0.5435227095187742
386,5,0.7150012954486571
386,6,0.7778460776633572
386,7,0.7695111758696958
386,8,0.7286165304170906
386,9,0.6430728722992334
386,10,0.6220051174691789
387,2,0.06284858553158974
387,3,0.3113604350433447
387,4,0.6369462640354338
387,5,0.7581038327887558
387,6,0.8131137717183545
387,7,0.8308942453996856
387,8,0.6529935986664728
387,9,0.6161434546745952
387,10,0.7011237337489235
388,2,0.12402048831758941
388,3,0.5535578840354667
388,4,0.5600728312474144
388,5,0.5849915236142589
388,6,0.6144420170434852
388,7,0.6723117640660815
388,8,0.48015357881694515
388,9,0.47286069498722977
388,10,0.5746004437667751
389,2,0.30720953278116936
389,3,0.8504557053938104
389,4,0.8854878679500608
389,5,0.8269237239514212
389,6,0.8017566824123081
389,7,0.6721891734508626
389,8,0.6173545830159459
389,9,0.6466362530938192
389,10,0.662209860507144
390,2,0.2426467888223846
390,3,0.6561603011241431
390,4,0.7213064626223195
390,5,0.6709937911520126
390,6,0.7397014980294713
390,7,0.7546985692501526
390,8,0.529656437927757
390,9,0.5530621614694093
390,10,0.5805073356674357
391,2,0.4853143013999451
391,3,0.2883578337225244
391,4,0.4763498072320071
391,5,0.6335089885383192
391,6,0.6827309915614616
391,7,0.6896885686721781
391,8,0.5333170876916932
391,9,0.496356907100645
391,10,0.5670324427480916
392,2,0.06284858553158974
392,3,0.2883578337225244
392,4,0.6495613199072019
392,5,0.7805920822854533
392,6,0.8633126312715579
392,7,0.8775576653924352
392,8,0.6779852758312298
392,9,0.631382289439769
392,10,0.7140078291544444
393,2,0.3538998750383622
393,3,0.795811085477005
393,4,0.5475126792149363
393,5,0.7538849254992729
393,6,0.8087359839338226
393,7,0.596401994851729
393,8,0.5693266000786043
393,9,0.6029095297917481
393,10,0.6814896381319431
394,2,0.4851933910944513
394,3,0.5167448983248091
394,4,0.6970168818173528
394,5,0.6667677587083815
394,6,0.6695773883037593
394,7,0.6892926901013045
394,8,0.4207596850426371
394,9,0.4745114485900401
394,10,0.5522214468481043
395,2,0.06284858553158974
395,3,0.32468942707656057
395,4,0.640993698724813
395,5,0.7556795992067292
395,6,0.8100305666800612
395,7,0.8265134636747664
395,8,0.5460870286731613
395,9,0.6094212682236975
395,10,0.7013396821129266
396,2,0.5139162456110302
396,3,0.4189630142642143
396,4,0.7018953194885695
396,5,0.681813334599907
396,6,0.6851209652596802
396,7,0.7347806238515217
396,8,0.45154398932242973
396,9,0.4799140872242761
396,10,0.5515856944126504
397,2,0.2850914727680806
397,3,0.7638558283815322
397,4,0.789275280950868
397,5,0.7051434031033812
397,6,0.7670127568365522
397,7,0.7781722472837352
397,8,0.6849420023716023
397,9,0.6360689085245693
397,10,0.6571023175153713
398,2,0.378909408604649
398,3,0.8962785480763087
398,4,0.8923986716065966
398,5,0.8707605545547114
398,6,0.8888277906615344
398,7,0.8850075125427616
398,8,0.6289405561879401
398,9,0.6198956145345774
398,10,0.6296138128588886
399,2,0.06284858553158974
399,3,0.21936168869141714
399,4,0.4931593459702693
399,5,0.6112962559308563
399,6,0.6502030980866501
399,7,0.6977479033828564
399,8,0.5794835399486212
399,9,0.5559002047581904
399,10,0.5703925587261548
400,2,0.543336255159078
400,3,0.344521005706523
400,4,0.70823467654436
400,5,0.860011473807053
400,6,0.9235900346771067
400,7,0.9248317986779834
400,8,0.8107857146372635
400,9,0.8102653052653752
400,10,0.6321045123507771
401,2,0.7720997823854144
401,3,0.7909321900554138
401,4,0.8171880560454694
401,5,0.7474643597041456
401,6,0.8277432456043474
401,7,0.8407298168598669
401,8,0.6103706441759805
401,9,0.625342858004039
401,10,0.7212468530541937
402,2,0.06284858553158974
402,3,0.2375760713015853
402,4,0.28957412503681634
402,5,0.3606644247656186
402,6,0.44877002418876366
402,7,0.44144106493096796
402,8,0.4351838538805133
402,9,0.34684273195194326
402,10,0.4060069173877975
403,2,0.3538998750383622
403,3,0.7695674704241502
403,4,0.7689850361486297
403,5,0.6966695161348484
403,6,0.7611541604020311
403,7,0.7610042649070572
403,8,0.5956549601959683
403,9,0.6403126893882293
403,10,0.7394673853003699
404,2,0.9208006335949313
404,3,0.8892312592144657
404,4,0.8811227821949973
404,5,0.8940377141933213
404,6,0.8066210220217397
404,7,0.9040410159612797
404,8,0.6650974914968123
404,9,0.6668000432167288
404,10,0.7496615258316203
405,2,0.45727589503222427
405,3,0.5179030661678041
405,4,0.6633242680005222
405,5,0.7505031901524365
405,6,0.804195290357673
405,7,0.6653995194656566
405,8,0.782776166136365
405,9,0.7670570885335414
405,10,0.7561959695891789
406,2,0.30720953278116936
406,3,0.7975173618091895
406,4,0.7975905041473954
406,5,0.8154779859988762
406,6,0.7500182499003735
406,7,0.7917950345163468
406,8,0.6496098575390855
406,9,0.8269664461306521
406,10,0.8184726312582512
407,2,0.3538998750383622
407,3,0.7695674704241502
407,4,0.7689850361486297
407,5,0.6689369196642552
407,6,0.6971466435582839
407,7,0.6986951472407271
407,8,0.5907657394583591
407,9,0.5443081508655279
407,10,0.6179623756471768
408,2,0.9208006335949313
408,3,0.9161377954042267
408,4,0.9018806264354415
408,5,0.9086369785648384
408,6,0.8179850086074694
408,7,0.9092285573478642
408,8,0.728263774541855
408,9,0.6710590376894543
408,10,0.7581547809401983
409,2,0.2850914727680806
409,3,0.828450736783107
409,4,0.8388930184548811
409,5,0.8289661430705942
409,6,0.8420859283224715
409,7,0.8499503796678645
409,8,0.6764558087979886
409,9,0.6404309304086268
409,10,0.7321025057328893
410,2,0.06284858553158974
410,3,0.42765259119200544
410,4,0.49547189703735023
410,5,0.608576677144545
410,6,0.5292804410305768
410,7,0.5426192309526892
410,8,0.5315088191198942
410,9,0.5780548779666043
410,10,0.580810599045516
411,2,0.2850914727680806
411,3,0.8450015560195917
411,4,0.866718151727126
411,5,0.8875623986966417
411,6,0.8510492437800683
411,7,0.8648240683558543
411,8,0.7275266519938549
411,9,0.6907566868286937
411,10,0.6829874415982246
412,2,0.2631919632692772
412,3,0.6025524578688249
412,4,0.5001156298189611
412,5,0.6202722355618329
412,6,0.680845173364636
412,7,0.7199102305789516
412,8,0.5551693003585115
412,9,0.5338699289630268
412,10,0.5570553767918665
413,2,0.4853143013999451
413,3,0.490105705815761
413,4,0.6277526915777774
413,5,0.8118315366939581
413,6,0.8699200367267347
413,7,0.8722781980021582
413,8,0.6868756208668317
413,9,0.6145794816131303
413,10,0.624139339385695
414,2,0.4301646688632958
414,3,0.5221757357138418
414,4,0.46702678438734996
414,5,0.5606962287870826
414,6,0.6197295497855727
414,7,0.6680203448572355
414,8,0.5057423222884184
414,9,0.5397552569024098
414,10,0.6227709190672154
415,2,0.3301457535887802
415,3,0.7909321900554138
415,4,0.8171880560454694
415,5,0.7241171371499642
415,6,0.7812041829799979
415,7,0.7926302948103211
415,8,0.5532964690116347
415,9,0.595789743050954
415,10,0.6741035103297623
416,2,0.43006646348180516
416,3,0.49595339562888535
416,4,0.6099632725239182
416,5,0.7043701943240598
416,6,0.5928145365077789
416,7,0.5824280986683888
416,8,0.5346813711538555
416,9,0.5243453937505456
416,10,0.672596400653897
417,2,0.06284858553158974
417,3,0.45676057812396736
417,4,0.6633242680005222
417,5,0.787947555187526
417,6,0.8554607890419221
417,7,0.8653234371665379
417,8,0.6705996170200195
417,9,0.6242050947574388
417,10,0.7203858900282825
418,2,1.0
418,3,0.9579250519496808
418,4,0.9508573672313156
418,5,0.9200128907948937
418,6,0.9360246748428712
418,7,0.9337375586609059
418,8,0.8107289494292064
418,9,0.8017696496131776
418,10,0.694771475006937
419,2,0.6045048763898703
419,3,0.6655034289743998
419,4,0.6158785691352148
419,5,0.6995066826324936
419,6,0.7614612775283324
419,7,0.8234216807210971
419,8,0.6452887766499763
419,9,0.8558770475819033
419,10,0.8502285984549898
420,2,0.07344715387708843
420,3,0.47706879629282
420,4,0.5805907805309188
420,5,0.7589535811854642
420,6,0.8448733206734841
420,7,0.8392105151218682
420,8,0.6355085882020962
420,9,0.6289020996496334
420,10,0.6921320965947103
421,2,0.543336255159078
421,3,0.5453349974666759
421,4,0.6597941603182657
421,5,0.7241543862011459
421,6,0.7770946896957994
421,7,0.8614668686379364
421,8,0.7279537098861941
421,9,0.7314404557374085
421,10,0.733978946767233
422,2,0.07344715387708843
422,3,0.5067721434315428
422,4,0.5748169799326243
422,5,0.6424928410574186
422,6,0.7200491048189579
422,7,0.7479266239598283
422,8,0.5484179503504623
422,9,0.5350973622776956
422,10,0.5853070393893905
423,2,0.22444941185092895
423,3,0.6366804287716374
423,4,0.5929287347255121
423,5,0.5675407649298778
423,6,0.6151084840143842
423,7,0.635184791441925
423,8,0.4258672787446287
423,9,0.4671821191004675
423,10,0.5790340166509015
424,2,0.8080740404436667
424,3,0.8019126151650899
424,4,0.8030939588203677
424,5,0.8018516685574192
424,6,0.7621932371587575
424,7,0.7535434600534945
424,8,0.5901897539027544
424,9,0.64006681844704
424,10,0.7275784127692823
425,2,0.9599960816486464
425,3,0.9716577336909646
425,4,0.973830320024482
425,5,0.9525119662307315
425,6,0.8645674257658853
425,7,0.7009588420421009
425,8,0.7102695670305923
425,9,0.7050507020280812
425,10,0.7036007276971132
426,2,0.13568646235723344
426,3,0.5146029507637998
426,4,0.6707175738741812
426,5,0.8375786486515839
426,6,0.9058471114132761
426,7,0.9025458969449994
426,8,0.703992929599388
426,9,0.6374329661804965
426,10,0.7227203518863137
427,2,0.4304144935492726
427,3,0.8214842692413041
427,4,0.8116591427513274
427,5,0.7748484195180568
427,6,0.6715025224110238
427,7,0.7660021920721367
427,8,0.73473572313087
427,9,0.7322930034784413
427,10,0.767283848744158
428,2,0.8080650161849864
428,3,0.8164175907671767
428,4,0.5637370348934243
428,5,0.7733864972942103
428,6,0.8292421243187539
428,7,0.842290704865905
428,8,0.6637585753113877
428,9,0.6249529899753274
428,10,0.7051965802803313
429,2,0.20535185015953317
429,3,0.6094666638960281
429,4,0.685339069121328
429,5,0.6521220280686331
429,6,0.710671001980566
429,7,0.7315607872366401
429,8,0.5824240914183932
429,9,0.5255356010743972
429,10,0.5999339372685168
430,2,0.6363636363636364
430,3,0.6938585116741431
430,4,0.47031893616738796
430,5,0.4668549563862383
430,6,0.5235535441550635
430,7,0.5687298455346943
430,8,0.5537744420151826
430,9,0.5256877438990633
430,10,0.5109003474113705
431,2,1.0
431,3,0.9019464469991478
431,4,0.8863491390385766
431,5,0.8771704745049095
431,6,0.8981788182243301
431,7,0.8946215483219185
431,8,0.6633608371745473
431,9,0.6612762835918126
431,10,0.7073083167329095
432,2,0.9208006335949313
432,3,0.8966545902909666
432,4,0.9037205562082918
432,5,0.9073086097278805
432,6,0.8333293277324721
432,7,0.8871390547116406
432,8,0.6842104810437405
432,9,0.6782759524065058
432,10,0.8859098173474799
433,2,0.06284858553158974
433,3,0.18978516012007032
433,4,0.33383591326705736
433,5,0.49648183817490055
433,6,0.5358021465889494
433,7,0.5495156996393709
433,8,0.36675651375750307
433,9,0.3865615663339902
433,10,0.4523509790115291
434,2,0.22291854230034322
434,3,0.5956602528525213
434,4,0.49581916702394013
434,5,0.6154694725260977
434,6,0.5139221282927359
434,7,0.5293371894932848
434,8,0.4446736130647976
434,9,0.46074844219736494
434,10,0.5094506907428797
435,2,0.8824145678101706
435,3,0.8631406017769949
435,4,0.8702814580847439
435,5,0.8830127846315743
435,6,0.8152386712304127
435,7,0.8609475914437354
435,8,0.8483891948200102
435,9,0.8825163885424328
435,10,0.7707774253883061
436,2,0.5429927016951992
436,3,0.6105440320755475
436,4,0.5153834654493687
436,5,0.642269860276778
436,6,0.5955521404146794
436,7,0.5892381373792421
436,8,0.5178708328907353
436,9,0.5046267885493181
436,10,0.5617698453693223
437,2,0.4305660659786613
437,3,0.24562298836647528
437,4,0.5561317083173086
437,5,0.6699069650220155
437,6,0.7118069608562456
437,7,0.7468249203929775
437,8,0.6460613877122896
437,9,0.5940733513017011
437,10,0.5827307196184967
438,2,0.06284858553158974
438,3,0.4606857307463448
438,4,0.47771792940610375
438,5,0.6408482701052061
438,6,0.7021003430359686
438,7,0.6749704921466813
438,8,0.6184402797679005
438,9,0.6152302941595768
438,10,0.6022562915822968
439,2,0.8080650161849864
439,3,0.6249366327714119
439,4,0.48921354189915633
439,5,0.6902611124155061
439,6,0.7582865607804193
439,7,0.7493002638239745
439,8,0.46555113256749137
439,9,0.4834709718772852
439,10,0.629878869448183
440,2,0.1680123543681831
440,3,0.5381672592754281
440,4,0.6485694444756578
440,5,0.7627490695129192
440,6,0.8471106363031843
440,7,0.8461854214699756
440,8,0.6598777897111227
440,9,0.6150059697839747
440,10,0.6715520557096297
441,2,0.06284858553158974
441,3,0.2883578337225244
441,4,0.6972494375469307
441,5,0.8225499591816022
441,6,0.8810602669450851
441,7,0.8958686305902982
441,8,0.7214039806740686
441,9,0.6838403855714522
441,10,0.7690317812269032
442,2,0.3538998750383622
442,3,0.8217963119584561
442,4,0.8403941780149026
442,5,0.7454990071752846
442,6,0.8057013885481576
442,7,0.8179187861746158
442,8,0.6420239645625034
442,9,0.5890685624434978
442,10,0.6677307520681015
443,2,0.3301457535887802
443,3,0.7760618126210237
443,4,0.7891046533921284
443,5,0.6781612130870914
443,6,0.7134481607274775
443,7,0.7127467769556367
443,8,0.571573624326699
443,9,0.510524716116479
443,10,0.6323930052961562
444,2,0.7720997823854144
444,3,0.7652271314556697
444,4,0.7643709610304423
444,5,0.7562181806242703
444,6,0.7719780403485192
444,7,0.5757686692008734
444,8,0.5574925692148416
444,9,0.5946969497730344
444,10,0.6731606402181098
445,2,0.7720997823854144
445,3,0.7909321900554138
445,4,0.5375668991010474
445,5,0.7474643597041456
445,6,0.8277432456043474
445,7,0.8407298168598669
445,8,0.5995474826447833
445,9,0.6426113926410522
445,10,0.7059910773501687
446,2,0.6364434029289197
446,3,0.6875958184121769
446,4,0.6769912358308156
446,5,0.6944578876553238
446,6,0.7894036401548532
446,7,0.8262271981681474
446,8,0.6911443827727914
446,9,0.6747917421971689
446,10,0.7811698490814769
447,2,0.06284858553158974
447,3,0.39976470060633007
447,4,0.45352996063139633
447,5,0.6218213462237687
447,6,0.520427606739991
447,7,0.47794999979239244
447,8,0.5030745774499286
447,9,0.5234538504195385
447,10,0.6074541096554421
448,2,0.4042525710779961
448,3,0.8230859672903508
448,4,0.8293729515311025
448,5,0.828838849531584
448,6,0.7559977481220319
448,7,0.8030285999992248
448,8,0.6723342146484728
448,9,0.645495283501463
448,10,0.685973482205164
449,2,0.4851933910944513
449,3,0.5167448983248091
449,4,0.6136083132151746
449,5,0.718633984029103
449,6,0.796990679726865
449,7,0.8110009865637652
449,8,0.5619130242878467
449,9,0.6067754110095094
449,10,0.7235674001756471
450,2,0.8824145678101706
450,3,0.6641636683097205
450,4,0.6518096382024026
450,5,0.7959890476231627
450,6,0.8150525921737213
450,7,0.8175408360096584
450,8,0.5427050145073451
450,9,0.5585422200576114
450,10,0.7144340602284528
451,2,0.4305660659786613
451,3,0.45739108208515183
451,4,0.5746227858840222
451,5,0.7093706639697366
451,6,0.7889913145414824
451,7,0.8042264788631114
451,8,0.7134241368182238
451,9,0.7429273391881005
451,10,0.5853487673883311
452,2,0.9599960816486464
452,3,0.9507056047792313
452,4,0.9493643681124856
452,5,0.9306108456553169
452,6,0.9328424375658956
452,7,0.9304758566672698
452,8,0.6970895929043427
452,9,0.6696446845051122
452,10,0.8609622025164855
453,2,0.40386058650483714
453,3,0.7481443100394942
453,4,0.7798938337122528
453,5,0.7893615598524552
453,6,0.820932215590082
453,7,0.8237012507246322
453,8,0.6142439657971642
453,9,0.5774756728417697
453,10,0.748964952129036
454,2,0.12402048831758941
454,3,0.48753914421457206
454,4,0.44060278954902754
454,5,0.5563123566791809
454,6,0.5837705887178211
454,7,0.5675325456039222
454,8,0.6210501520477785
454,9,0.5068234059210591
454,10,0.5775548973692746
455,2,0.4851933910944513
455,3,0.5167448983248091
455,4,0.7585430235531132
455,5,0.7133234682702334
455,6,0.723622946034035
455,7,0.5293124792123535
455,8,0.5087378202953569
455,9,0.5022829487919818
455,10,0.6027672476371342
456,2,0.4305660659786613
456,3,0.4717990017996177
456,4,0.5841307585219604
456,5,0.766377030068435
456,6,0.8345001905755381
456,7,0.8319386089794785
456,8,0.748164814170063
456,9,0.7457864665958944
456,10,0.7387045614917594
457,2,0.6363978263200962
457,3,0.6721177032783499
457,4,0.7463732929945527
457,5,0.6670114747010034
457,6,0.7233862903440677
457,7,0.7405756548882858
457,8,0.6667685556149908
457,9,0.6851715126237625
457,10,0.6513284421967377
458,2,0.06284858553158974
458,3,0.45676057812396736
458,4,0.43604863800558125
458,5,0.5576943464235412
458,6,0.614189670041185
458,7,0.6248201634567083
458,8,0.5554811621640341
458,9,0.516347488578321
458,10,0.5503405899648778
459,2,0.06284858553158974
459,3,0.45676057812396736
459,4,0.6656042923864144
459,5,0.8475342809937491
459,6,0.9188897490479787
459,7,0.9160722965106421
459,8,0.6674727932285369
459,9,0.6615143960569039
459,10,0.7474881409757052
460,2,0.8080650161849864
460,3,0.8164175907671767
460,4,0.5637370348934243
460,5,0.7733864972942103
460,6,0.8292421243187539
460,7,0.8380196718826004
460,8,0.6637585753113877
460,9,0.6249529899753274
460,10,0.7051965802803313
461,2,0.9599960816486464
461,3,0.9241294960515124
461,4,0.9033760586016616
461,5,0.9146087815234629
461,6,0.8239828371664353
461,7,0.9194894144556619
461,8,0.7196693014385521
461,9,0.6762047711598177
461,10,0.6871057238705975
462,2,0.2850914727680806
462,3,0.7292521084482348
462,4,0.7345081926518854
462,5,0.6724783588667054
462,6,0.7138558871835987
462,7,0.7623871664946776
462,8,0.6080405238977479
462,9,0.6476763743303169
462,10,0.6673764566991867
463,2,0.8824145678101706
463,3,0.8891804467810407
463,4,0.8781554325344829
463,5,0.794113779980881
463,6,0.6688842482980056
463,7,0.6382817597654913
463,8,0.6370271576002543
463,9,0.6309767238607225
463,10,0.7220770827890605
464,2,0.06284858553158974
464,3,0.42765259119200544
464,4,0.4931593459702693
464,5,0.5641249393061719
464,6,0.6225854043482736
464,7,0.6604387384784648
464,8,0.4898522305386042
464,9,0.4837079720990962
464,10,0.4874469850139518
465,2,0.3301457535887802
465,3,0.8022457518437919
465,4,0.8356999844500873
465,5,0.7334928844597435
465,6,0.7628899453928359
465,7,0.7642216845549821
465,8,0.5731892517478793
465,9,0.5138690067980105
465,10,0.43427508035865336
466,2,0.4851933910944513
466,3,0.5412589446102518
466,4,0.6826499506455778
466,5,0.8005424025189666
466,6,0.8691489400225237
466,7,0.8796565611013626
466,8,0.6287163980233582
466,9,0.659994538715545
466,10,0.8570431469774578
467,2,0.8080650161849864
467,3,0.795811085477005
467,4,0.5475126792149363
467,5,0.7538849254992729
467,6,0.8087359839338226
467,7,0.8211074514260933
467,8,0.6420854315321722
467,9,0.6029095297917481
467,10,0.6814896381319431
468,2,0.06284858553158974
468,3,0.45676057812396736
468,4,0.5272336547532066
468,5,0.6800107594004248
468,6,0.7427358306614732
468,7,0.7196043172305248
468,8,0.5988223248514858
468,9,0.5657957739697749
468,10,0.5561612278693289
469,2,0.06284858553158974
469,3,0.45676057812396736
469,4,0.39077753507644497
469,5,0.5605146031136591
469,6,0.5833167849036357
469,7,0.6295087698852049
469,8,0.6031779981235438
469,9,0.6041674811368701
469,10,0.5559481996254964
470,2,0.9208031161549398
470,3,0.9150118862473254
470,4,0.9250442153185232
470,5,0.934460928006779
470,6,0.9331902004441226
470,7,0.865982079126989
470,8,0.6890594439845247
470,9,0.6266288290647433
470,10,0.7152292859041995
471,2,0.6691051698782006
471,3,0.6773632115951085
471,4,0.5848835914561175
471,5,0.6963815740262311
471,6,0.7258741833720462
471,7,0.7442527757930433
471,8,0.46851397661103594
471,9,0.48351471267940577
471,10,0.520767045551429
472,2,0.3301457535887802
472,3,0.7777234061513592
472,4,0.8074580412124568
472,5,0.7529814605641926
472,6,0.8187336124870007
472,7,0.6036845932749246
472,8,0.558465066696355
472,9,0.5795178036609098
472,10,0.6698948900443087
473,2,0.4851933910944513
473,3,0.3021499807801848
473,4,0.658787634165361
473,5,0.7712136426986925
473,6,0.8176083831507571
473,7,0.8436782093182524
473,8,0.6216402805916268
473,9,0.6505942144305552
473,10,0.6423364159713048
474,2,0.8080650161849864
474,3,0.8164175907671767
474,4,0.8403228703818885
474,5,0.7733864972942103
474,6,0.8554522604321977
474,7,0.8693972422024688
474,8,0.6936592366235724
474,9,0.6601694034450072
474,10,0.7478452228131304
475,2,0.3538998750383622
475,3,0.7695674704241502
475,4,0.7819528225197816
475,5,0.7129070585662147
475,6,0.7619577834810909
475,7,0.7610042649070572
475,8,0.6303638898577278
475,9,0.6595499593415673
475,10,0.6524386187870449
476,2,0.5139162456110302
476,3,0.5371755714464883
476,4,0.6887028787987641
476,5,0.8158938896600039
476,6,0.9032685155312931
476,7,0.9177023934776181
476,8,0.7168115932793138
476,9,0.7095413284548571
476,10,0.9147452812504506
477,2,0.13653905152508436
477,3,0.5938611869250846
477,4,0.6726445990976203
477,5,0.621125945527879
477,6,0.6751466999145577
477,7,0.6863608010364212
477,8,0.4255737878789367
477,9,0.44613651850338343
477,10,0.5131759543316174
478,2,0.06284858553158974
478,3,0.42765259119200544
478,4,0.6136083132151746
478,5,0.7312189483596256
478,6,0.8104557707252966
478,7,0.8269361663614689
478,8,0.5990666038368799
478,9,0.6443866743891536
478,10,0.7244534841529545
479,2,0.07344715387708843
479,3,0.4725828959411656
479,4,0.5895222902038385
479,5,0.7756754567323779
479,6,0.8624036620878159
479,7,0.8574024561038
479,8,0.6598599275445991
479,9,0.651811540744655
479,10,0.644380189906064
480,2,0.8824145678101706
480,3,0.8825745557759862
480,4,0.8569642584737586
480,5,0.8622845580875842
480,6,0.7837094261389388
480,7,0.8075052290027173
480,8,0.6718547915570788
480,9,0.6310331004011258
480,10,0.7697760639589457
481,2,0.3301457535887802
481,3,0.8032948376136663
481,4,0.8424596042132437
481,5,0.8324348142500771
481,6,0.8647751295510997
481,7,0.8756790386304615
481,8,0.6522876525075119
481,9,0.6217165217261927
481,10,0.8022733595644053
482,2,0.06284858553158974
482,3,0.25773127306981775
